Demand name,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88
Schwerin_Stuttgart,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Schwerin_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Schwerin_Muenchen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Schwerin_Augsburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Schwerin_Nuernberg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Schwerin_Wuerzburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Greifswald,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Hamburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Bremen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Kiel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Hannover,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Braunschweig,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Mannheim,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Stuttgart,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Muenchen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Augsburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Nuernberg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Bayreuth,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Magdeburg_Wuerzburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Hamburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Bremen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Kiel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Hannover,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Greifswald_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Bremen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Kiel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Oldenburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Flensburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Bremerhaven,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Norden,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Hannover,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Braunschweig,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Osnabrueck,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Kassel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Darmstadt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Mannheim,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Giessen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Fulda,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Saarbruecken,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Stuttgart,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Ulm,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Freiburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Muenchen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Augsburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Nuernberg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Wuerzburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Hamburg_Regensburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Kiel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Oldenburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Flensburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Bremerhaven,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Norden,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Hannover,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Braunschweig,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Osnabrueck,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Kassel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Darmstadt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Mannheim,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Giessen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Trier,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Stuttgart,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Bremen_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
